file,Rg,Dmax
OUT17_1_61000,17.3777,54.1832
OUT16_1_61500,17.462,54.2771
OUT22_1_54000,21.2731,66.6759
OUT21_1_55500,20.8975,62.0835
OUT19_1_60500,19.6142,59.4242
OUT20_1_58000,20.9462,64.4805
OUT18_1_61500,18.2294,56.5939
OUT17_1_61500,17.2407,53.8669
OUT16_1_62000,17.4327,54.1738
OUT22_1_54500,21.4423,68.0004
OUT21_1_56000,20.7616,61.3284
OUT19_1_61000,19.5119,59.3476
OUT20_1_58500,21.0193,64.6572
OUT18_1_62000,18.1778,56.152
OUT17_1_62000,17.2487,53.5087
OUT16_1_62500,17.4995,54.1615
OUT21_1_56500,20.6565,60.5905
OUT22_1_55000,21.5694,68.2111
OUT19_1_61500,19.4463,59.2056
OUT18_1_62500,18.0785,55.6926
OUT20_1_59000,21.0355,64.7031
OUT17_1_62500,17.3412,53.1742
OUT16_1_63000,17.5159,54.2077
OUT21_1_57000,20.5302,59.975
OUT22_1_55500,21.7235,68.7866
OUT19_1_62000,19.4541,59.0689
OUT18_1_63000,17.9836,55.3134
OUT20_1_59500,21.0397,64.6649
OUT17_1_63000,17.3055,52.9034
OUT16_1_63500,17.4832,54.2824
OUT21_1_57500,20.3898,59.3074
OUT18_1_63500,17.9102,55.0814
OUT22_1_56000,21.8744,68.4257
OUT19_1_62500,19.4844,58.8577
OUT20_1_60000,20.9474,64.6081
OUT17_1_63500,17.2611,52.8012
OUT16_1_64000,17.4504,54.2953
OUT21_1_58000,20.3132,58.6825
OUT18_1_64000,17.8012,54.9242
OUT19_1_63000,19.3694,58.5949
OUT22_1_56500,21.984,68.3078
OUT20_1_60500,20.8768,64.5176
OUT16_1_64500,17.5445,54.3491
OUT17_1_64000,17.2106,52.5645
OUT21_1_58500,20.3774,58.0985
OUT18_1_64500,17.7691,54.5821
OUT19_1_63500,19.2382,58.3778
OUT22_1_57000,21.9913,68.9099
OUT16_1_65000,17.5205,54.2487
OUT17_1_64500,17.243,52.1536
OUT20_1_61000,20.8887,64.3635
OUT21_1_59000,20.4485,57.587
OUT18_1_65000,17.7338,54.1705
OUT19_1_64000,19.189,58.3725
OUT16_1_65500,17.533,54.0896
OUT17_1_65000,17.2398,51.9604
OUT22_1_57500,21.9785,68.6714
OUT20_1_61500,20.8239,64.0279
OUT21_1_59500,20.4452,57.7884
OUT18_1_65500,17.6927,53.8998
OUT19_1_64500,19.1641,58.5697
OUT16_1_66000,17.5561,53.9064
OUT17_1_65500,17.307,51.8439
OUT22_1_58000,21.9284,68.3797
OUT21_1_60000,20.4436,58.1764
OUT18_1_66000,17.5971,53.8679
OUT19_1_65000,19.0715,58.7473
OUT16_1_66500,17.5131,53.7499
OUT17_1_66000,17.2989,51.8619
OUT20_1_62500,20.7945,63.3584
OUT22_1_58500,21.8605,67.4496
OUT21_1_60500,20.4517,58.4195
OUT18_1_66500,17.6334,54.1146
OUT19_1_65500,18.9794,58.9127
OUT16_1_67000,17.492,53.598
OUT17_1_66500,17.4003,52.0207
OUT20_1_63000,20.6753,62.953
OUT22_1_59000,21.7332,66.5841
OUT18_1_67000,17.7401,54.6215
OUT21_1_61000,20.4927,58.5365
OUT16_1_67500,17.4784,53.4271
OUT19_1_66000,18.9097,59.071
OUT17_1_67000,17.4487,52.2727
OUT20_1_63500,20.5759,62.6631
OUT18_1_67500,17.8335,55.16
OUT22_1_59500,21.5892,65.5993
OUT21_1_61500,20.5423,58.5413
OUT16_1_68000,17.4506,53.3837
OUT17_1_67500,17.4597,52.5674
OUT19_1_66500,18.8135,59.1457
OUT18_1_68000,17.9321,55.7436
OUT20_1_64000,20.5093,62.4818
OUT21_1_62000,20.5807,58.4101
OUT22_1_60000,21.4616,64.8971
OUT16_1_68500,17.4883,53.4786
OUT17_1_68000,17.5553,52.9241
OUT19_1_67000,18.8007,59.1097
OUT18_1_68500,18.0188,56.1046
OUT20_1_64500,20.609,62.3872
